title,text,file
TIKA : MockParser Tika-server,"Place the tika-server.jar and the tika-core-tests.jar in a ""bin"" directory. java -cp ""bin/*"" org.apache.tika.server.TikaServerCli Then curl away: curl -T mock_example.xmlhttp://localhost:9998/rmeta/text",../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : MockParser Your Framework,Place the tika-core-tests.jar on your class path (NOT IN PRODUCTION!!!) and then add some mock.xml files to your batch of documents.,../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : MockParser Mock options,"See the mock example.xml file in tika-parsers/src/test/resources/test-documents/mock. This shows all of the examples of what you can do. <?xml version=""1.0"" encoding=""UTF-8"" ?>

<mock>
    <!-- this file offers all of the options as documentation.
    Parsing will stop at an IOException, of course
    -->

    <!-- action can be ""add"" or ""set"" -->
    <metadata action=""add"" name=""author"">Nikolai Lobachevsky</metadata>

    <!-- element is the name of the sax event to write, p=paragraph
        if the element is not specified, the default is <p> -->

    <write element=""p"">some content</write>

    <!-- write something to System.out -->
    <print_out>writing to System.out</print_out>

    <!-- write something to System.err -->
    <print_err>writing to System.err</print_err>

    <!-- hang
        millis: how many milliseconds to pause.  The actual hang time will probably
            be a bit longer than the value specified.        
        heavy: whether or not the hang should do something computationally expensive.
            If the value is false, this just does a Thread.sleep(millis).
            This attribute is optional, with default of heavy=false.
        pulse_millis: (required if ""heavy"" is true), how often to check to see
            whether the thread was interrupted or that the total hang time exceeded the millis
        interruptible: whether or not the parser will check to see if its thread
            has been interrupted; this attribute is optional with default of true
    -->
    <hang millis=""100"" heavy=""true"" pulse_millis=""10"" interruptible=""true"" />

    <!-- As of Tika 1.27/2.0, we've integrated FakeLoad (https://github.com/msigwart/fakeload)
         which enables much more precision for resource consumption than does 
         ""hang""
    
         millis = milliseconds to run, cpu is an integer % of the cpu to peg 
         and mb is the integer amount of memory to consume in megabytes -->
    <fakeload millis=""100"" cpu=""10"" mb=""10""/>
    
    <!-- throw an exception or error; optionally include a message or not -->
    <throw class=""java.io.IOException"">not another IOException</throw>
    
    <!-- perform a genuine OutOfMemoryError -->
    <oom/>

    <!-- perform a system exit...what parser would do that?!  We had one once... -->
    <system_exit/>

    <!-- interrupt the thread -->
    <thread_interrupt/>

    <!-- print to stdout -->
    <print_out>some junk</print_out>

    <!-- print to stderr -->
    <print_err>some junk</print_err>

</mock>",../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : MockParser References,Tika to Ride2.Evaluating Text Extraction,../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : GSoC Google Summer of Code,"This is workspace for Google Summer of Code students and mentors of Tika project  YearStudentTopicMentor(s)Proposal*2017Thejan WijesingheSupporting Image-to-Text (Image Captioning) in Tika for Image MIME TypesThamme Gowda,Chris Mattmannsee proposal",../data/confluence_exports/TIKA/GSoC_109454052.html
TIKA : TikaAndNLTK Installation,"Simple with pip$ pip install --process-dependency-links nltkrest2.Setuptools and/or Distribute: The module can be downloaded fromgithuband then installed with the following commands:$ cd NLTKRest/nltkrest
  $ python setup.py install nltkrest  After installation you will have a command callednltk-server. By default it starts a REST server on port 8881. You can change the port by typing--portor-p. You can also turn on verbose mode by typing-v.",../data/confluence_exports/TIKA/TikaAndNLTK_109454080.html
TIKA : TikaAndNLTK Start NLTK Server,$ nltk-server -v --port 8888  You should see a message:Running onhttp://127.0.0.1:8888The server is up and ready!,../data/confluence_exports/TIKA/TikaAndNLTK_109454080.html
TIKA : TikaAndNLTK Preparing resources for NLTK in Tika-App,"You can either perform steps 1 & 2 together or just 3.  Activate Named Entity ParserIn order to use any of theNamedEntityParserimplementations in Tika , the parser responsible for handling the name recognition task needs to be enabled. This can be done with Tika Config XML file, as follows<?xml version=""1.0"" encoding=""UTF-8""?>
 <properties>
     <parsers>
         <parser class=""org.apache.tika.parser.ner.NamedEntityParser"">
             <mime>text/plain</mime>
             <mime>text/html</mime>
             <mime>application/xhtml+xml</mime>
         </parser>
     </parsers>
 </properties>This configuration has to be supplied in the later phases, so store it as 'tika-config.xml'.2.Supply NLTKServer.properties fileIt is imperative that Tika should know on what host you are running thenltk-server. By default Tika will assume your server runs on port 8881. In order to specify any other port, you must supply a NLTKServer.properties file. Sample NLTKServer.properties file. My file looks like the following:nltk.server.url=http://localhost:8881In an nutshell#Create a directory for keeping the config and properties file.
 export NLTK_RES=$HOME/NLTKRest-resources
 mkdir -p $NLTK_RES
 cd $NLTK_RES
 #config file must be stored in this directory
 pwd

 export PATH_PREFIX=""$NLTK_RES/org/apache/tika/parser/ner/nltk""
 mkdir -p $PATH_PREFIX
 #create and edit the properties file
 vim $PATH_PREFIX/NLTKServer.properties3.Download NLTKRest-resourcesBetter yet, you could skip the previous two steps completely and save the hassle. Simply download the projectNLTKRest-resourcesand edit the properties filecd $HOME && git clone https://github.com/manalishah/NLTKRest-resources
 export NLTK_RES=$HOME/NLTKRest-resources
 vim $NLTK_RES/org/apache/tika/parser/ner/nltk/NLTKServer.properties",../data/confluence_exports/TIKA/TikaAndNLTK_109454080.html
TIKA : TikaAndNLTK Running NLTK with Tika,"Finally, we've reached this point where we can smile and let Tika do the working!  export TIKA_APP={your/path/to/tika-app}/target/tika-app-1.13-SNAPSHOT.jar

#set the system property to use NLTKNERecogniser class
java -Dner.impl.class=org.apache.tika.parser.ner.nltk.NLTKNERecogniser -classpath $NLTK_RES:$TIKA_APP org.apache.tika.cli.TikaCLI --config=$NLTK_RES/tika-config.xml -m  http://www.hawking.org.uk/  This will output metadata along with named entities extracted using nltk:  NER_NAMES: Gonville
NER_NAMES: Einstein
NER_NAMES: Briefer History
NER_NAMES: ALS
NER_NAMES: Unbreakable Code
NER_NAMES: Click
NER_NAMES: Cambridge
NER_NAMES: George
NER_NAMES: Lucasian Professor
NER_NAMES: Stephen Hawking
NER_NAMES: Latest
NER_NAMES: Hubble
NER_NAMES: 1979
NER_NAMES: Brief History
NER_NAMES: California
NER_NAMES: University
NER_NAMES: 1663
NER_NAMES: 1982
NER_NAMES: London
NER_NAMES: US National Academy
NER_NAMES: Baby Universe
NER_NAMES: Home About Stephen The Computer Stephen
NER_NAMES: Applied Mathematics
NER_NAMES: Santa Cruz
NER_NAMES: Leiden University
NER_NAMES: CBE
NER_NAMES: Science
NER_NAMES: Caius College
NER_NAMES: HUDF09 Team
NER_NAMES: Dennis Stanton Avery
NER_NAMES: 2009
NER_NAMES: ESA
NER_NAMES: Annie
NER_NAMES: NASA
NER_NAMES: Black Holes
NER_NAMES: Universe
NER_NAMES: Sally Tsui
NER_NAMES: eXtreme Deep Field
NER_NAMES: Centre
NER_NAMES: Royal Society
NER_NAMES: Weebly
NER_NAMES: Cambridge Lectures Publications Books Images Films Videos Stephen
NER_NAMES: 1963
NER_NAMES: Unbreakable Code Hot
NER_NAMES: Isaac Newton
NER_NAMES: Lucy
NER_NAMES: Stephen",../data/confluence_exports/TIKA/TikaAndNLTK_109454080.html
TIKA : EXIFToolParser On Mac,brew install exiftool,../data/confluence_exports/TIKA/EXIFToolParser_109454048.html
TIKA : EXIFToolParser On Linux (CentOS),"sudo yum install perl-Image-ExifTool  To verify that EXIFTool works correctly, run:  exiftool -ver  which should output something like:9.72   To use EXIFTool you'll need a custom Tika config that will override Tika's default MP4 parser (if you are dealing with MP4 files). You can do so by creating a file such as the one below:  <properties>
  <parsers>
    <parser class=""org.apache.tika.parser.DefaultParser"">
    </parser>
    <parser class=""org.apache.tika.parser.mp4.MP4Parser"">
      <mime-exclude>video/mp4</mime-exclude>
    </parser>
    <parser class=""org.apache.tika.parser.external.CompositeExternalParser"">
      <mime>video/mp4</mime>
    </parser>
  </parsers>
</properties>  Note that this config file initializes theDefaultParseraCompositeParser, and theCompositeExternalParser, and the MP4Parser. For the MP4Parser, it uses a new directive, mime-exclude, to exclude that parser from thevideo/mp4type, and then to declare thatCompositeExternalParserwill supportvideo/mp4. Since EXIFTool is anExternalParserthis configuration will make sure it gets called.  Once you have the config file made above, save it as a file, e.g.,exif-tika-config.xmlin the current directory. Then to call Tika, you can use Tika-App and/or Tika Server.",../data/confluence_exports/TIKA/EXIFToolParser_109454048.html
TIKA : EXIFToolParser Using Tika-App,"Use the following command on a file, e.g.,spaghetti-to-sushi.mp4:  java -Dtika.config=exif-tika-config.xml -classpath tika-app/target/tika-app-1.9-SNAPSHOT.jar org.apache.tika.cli.TikaCLI -m spaghetti-to-sushi.mp4  This should output:  Audio Bits Per Sample: 16
Audio Channels: 2
Audio Format: mp4a
Audio Sample Rate: 22050
Average Bitrate: 0
Avg Bitrate: 1.26 Mbps
Balance: 0
Bit Depth: 24
Buffer Size: 0
Compatible Brands: mp41
Compressor ID: avc1
Compressor Name: h264
Content Create Date: created.with.SUPER(C).v2006.19
Content Create Date (ja): created.with.SUPER(C).v2006.19
Content-Length: 353985630
Content-Type: video/mp4
Create Date: 2006:12:17 18:50:47
Current Time: 0 s
Duration: 0:37:19
Elementary Stream Track: 201 101
ExifTool Version Number: 9.72
File Access Date/Time: 2015:05:25 21:18:08-07:00
File Inode Change Date/Time: 2014:09:26 20:32:27-07:00
File Modification Date/Time: 2011:07:28 13:01:54-07:00
File Name: spaghetti-to-sushi.mp4
File Permissions: rwxr-xr-x
File Size: 338 MB
File Type: MP4
Graphics Mode: srcCopy
Handler Description: GPAC MPEG-4 BIFS Handler
Handler Type: Metadata
Handler Vendor ID: Apple
Image Height: 480
Image Size: 640x480
Image Width: 640
MIME Type: video
Major Brand: MP4 v2 [ISO 14496-14]
Matrix Structure: 1 0 0 0 1 0 0 0 1
Max Bitrate: 0
Media Create Date: 2006:12:16 20:07:48
Media Duration: 1.00 s
Media Header Version: 0
Media Language Code: und
Media Modify Date: 2006:12:16 20:07:48
Media Time Scale: 90000
Minor Version: 0.0.1
Modify Date: 2006:12:17 18:50:47
Movie Data Offset: 473003
Movie Data Size: 353512586
Movie Header Version: 0
Next Track ID: 201
Op Color: 0 0 0
Other Format: mp4s
Poster Time: 0 s
Preferred Rate: 1
Preferred Volume: 100.00
Preview Duration: 0 s
Preview Time: 0 s
Rotation: 0
Selection Duration: 0 s
Selection Time: 0 s
Source Image Height: 480
Source Image Width: 720
Time Scale: 90000
Title: From Spaghetti to Sushi.mpeg
Title (ja): From Spaghetti to Sushi.mpeg
Track Create Date: 2006:12:17 18:50:47
Track Duration: 0:37:19
Track Header Version: 0
Track ID: 201
Track Layer: 0
Track Modify Date: 2006:12:16 20:07:48
Track Volume: 0.00
Vendor ID: FFmpeg
Video Frame Rate: 25
X Resolution: 72
X-Parsed-By: org.apache.tika.parser.CompositeParser
X-Parsed-By: org.apache.tika.parser.external.CompositeExternalParser
X-Parsed-By: org.apache.tika.parser.external.ExternalParser
Y Resolution: 72
resourceName: spaghetti-to-sushi.mp4",../data/confluence_exports/TIKA/EXIFToolParser_109454048.html
